date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2023-03-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,pulses and nuts,Beans,KG,actual,Retail,UGX,3282.0,0.8879
2023-03-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,vegetables and fruits,Leafy vegetables,KG,actual,Retail,UGX,1000.0,0.2705
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,cereals and tubers,Cassava (fresh),KG,actual,Retail,UGX,833.0,0.2254
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1650.0,0.4464
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,cereals and tubers,Maize flour,KG,actual,Retail,UGX,2770.0,0.7494
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,cereals and tubers,Millet flour,KG,actual,Retail,UGX,3800.0,1.028
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1940.0,0.5248
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,"meat, fish and eggs",Fish (dry),KG,actual,Retail,UGX,30000.0,8.116
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,milk and dairy,Milk (fresh),L,actual,Retail,UGX,1600.0,0.4329
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,miscellaneous food,Salt,KG,actual,Retail,UGX,1260.0,0.3409
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Basin,Unit,actual,Retail,UGX,6000.0,1.6232
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Batteries,Pair,actual,Retail,UGX,1350.0,0.3652
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Charcoal,KG,actual,Retail,UGX,1000.0,0.2705
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Exercise Book (48 pages),Unit,actual,Retail,UGX,600.0,0.1623
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Firewood,KG,actual,Retail,UGX,414.0,0.112
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Hoe,Unit,actual,Retail,UGX,12500.0,3.3817
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Jerrycan (20 L),Unit,actual,Retail,UGX,6500.0,1.7585
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Jerrycan (5 L),Unit,actual,Retail,UGX,2500.0,0.6763
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Laundry soap,KG,actual,Retail,UGX,6250.0,1.6908
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Mug (plastic),Unit,actual,Retail,UGX,1000.0,0.2705
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Nails,KG,actual,Retail,UGX,7500.0,2.029
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Plate (plastic),Unit,actual,Retail,UGX,1000.0,0.2705
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Pole,Unit,actual,Retail,UGX,7500.0,2.029
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Rope,Unit,actual,Retail,UGX,2500.0,0.6763
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Serving spoon,Unit,actual,Retail,UGX,2250.0,0.6087
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Torch,Unit,actual,Retail,UGX,2000.0,0.5411
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Underwear,Unit,actual,Retail,UGX,2000.0,0.5411
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Wooden mingle,Unit,actual,Retail,UGX,1000.0,0.2705
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,oil and fats,Oil (vegetable),L,actual,Retail,UGX,7950.0,2.1507
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,pulses and nuts,Beans,KG,actual,Retail,UGX,3550.0,0.9604
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,vegetables and fruits,Leafy vegetables,KG,actual,Retail,UGX,2175.0,0.5884
2023-03-15,Jinja,Jinja Municipality,Jinja,0.424444,33.204167,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,2700.0,0.7304
2023-03-15,Jinja,Jinja Municipality,Jinja,0.424444,33.204167,cereals and tubers,Maize (white),KG,actual,Retail,UGX,2240.0,0.606
2023-03-15,Jinja,Jinja Municipality,Jinja,0.424444,33.204167,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3080.0,0.8332
2023-03-15,Jinja,Jinja Municipality,Jinja,0.424444,33.204167,cereals and tubers,Millet,KG,actual,Retail,UGX,2800.0,0.7575
2023-03-15,Jinja,Jinja Municipality,Jinja,0.424444,33.204167,cereals and tubers,Sorghum,KG,actual,Retail,UGX,2320.0,0.6276
2023-03-15,Jinja,Jinja Municipality,Jinja,0.424444,33.204167,oil and fats,Oil (vegetable),L,actual,Retail,UGX,7800.0,2.1102
2023-03-15,Jinja,Jinja Municipality,Jinja,0.424444,33.204167,pulses and nuts,Beans,KG,actual,Retail,UGX,4940.0,1.3364
2023-03-15,Kaabong,Dodoth,Kaabong,3.539020061,34.12005997,cereals and tubers,Maize (white),KG,actual,Retail,UGX,2287.5,0.6188
2023-03-15,Kaabong,Dodoth,Kaabong,3.539020061,34.12005997,cereals and tubers,Maize flour,KG,actual,Retail,UGX,2750.0,0.744
2023-03-15,Kaabong,Dodoth,Kaabong,3.539020061,34.12005997,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1816.7,0.4915
2023-03-15,Kaabong,Dodoth,Kaabong,3.539020061,34.12005997,oil and fats,Oil (vegetable),L,actual,Retail,UGX,8590.0,2.3239
2023-03-15,Kaabong,Dodoth,Kaabong,3.539020061,34.12005997,pulses and nuts,Beans,KG,actual,Retail,UGX,3900.0,1.0551
2023-03-15,Kaabong,Dodoth,Karenga,3.568814,33.695031,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,2625.0,0.7101
2023-03-15,Kaabong,Dodoth,Karenga,3.568814,33.695031,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1218.8,0.3297
2023-03-15,Kaabong,Dodoth,Karenga,3.568814,33.695031,cereals and tubers,Maize flour,KG,actual,Retail,UGX,4000.0,1.0821
2023-03-15,Kaabong,Dodoth,Karenga,3.568814,33.695031,cereals and tubers,Millet,KG,actual,Retail,UGX,2562.5,0.6932
2023-03-15,Kaabong,Dodoth,Karenga,3.568814,33.695031,cereals and tubers,Sorghum,KG,actual,Retail,UGX,962.5,0.2604
2023-03-15,Kaabong,Dodoth,Karenga,3.568814,33.695031,pulses and nuts,Beans,KG,actual,Retail,UGX,4000.0,1.0821
2023-03-15,Kabarole,Fort Portal Municipality,Fort Portal,0.6575893382905699,30.27885511,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,2280.0,0.6168
2023-03-15,Kabarole,Fort Portal Municipality,Fort Portal,0.6575893382905699,30.27885511,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1600.0,0.4329
2023-03-15,Kabarole,Fort Portal Municipality,Fort Portal,0.6575893382905699,30.27885511,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3600.0,0.9739
2023-03-15,Kabarole,Fort Portal Municipality,Fort Portal,0.6575893382905699,30.27885511,cereals and tubers,Millet,KG,actual,Retail,UGX,3000.0,0.8116
2023-03-15,Kabarole,Fort Portal Municipality,Fort Portal,0.6575893382905699,30.27885511,cereals and tubers,Sorghum,KG,actual,Retail,UGX,3000.0,0.8116
2023-03-15,Kabarole,Fort Portal Municipality,Fort Portal,0.6575893382905699,30.27885511,oil and fats,Oil (vegetable),L,actual,Retail,UGX,10000.0,2.7053
2023-03-15,Kabarole,Fort Portal Municipality,Fort Portal,0.6575893382905699,30.27885511,pulses and nuts,Beans,KG,actual,Retail,UGX,4400.0,1.1903
2023-03-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,3000.0,0.8116
2023-03-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Maize (white),KG,actual,Retail,UGX,2600.0,0.7034
2023-03-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3560.0,0.9631
2023-03-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Millet,KG,actual,Retail,UGX,4000.0,1.0821
2023-03-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Sorghum,KG,actual,Retail,UGX,3900.0,1.0551
2023-03-15,Kampala,Central Kampala,Owino,0.322805,32.574841,pulses and nuts,Beans,KG,actual,Retail,UGX,5000.0,1.3527
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,cereals and tubers,Cassava (fresh),KG,actual,Retail,UGX,760.0,0.2056
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1500.0,0.4058
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3750.0,1.0145
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,cereals and tubers,Millet flour,KG,actual,Retail,UGX,4000.0,1.0821
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1650.0,0.4464
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,"meat, fish and eggs",Fish (dry),KG,actual,Retail,UGX,25667.0,6.9437
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,milk and dairy,Milk (fresh),L,actual,Retail,UGX,1300.0,0.3517
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,miscellaneous food,Salt,KG,actual,Retail,UGX,1300.0,0.3517
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Basin,Unit,actual,Retail,UGX,4875.0,1.3188
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Batteries,Pair,actual,Retail,UGX,2500.0,0.6763
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Charcoal,KG,actual,Retail,UGX,1000.0,0.2705
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Exercise Book (48 pages),Unit,actual,Retail,UGX,500.0,0.1353
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Firewood,KG,actual,Retail,UGX,241.0,0.0652
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Hoe,Unit,actual,Retail,UGX,12000.0,3.2464
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Jerrycan (20 L),Unit,actual,Retail,UGX,7500.0,2.029
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Jerrycan (5 L),Unit,actual,Retail,UGX,2750.0,0.744
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Laundry soap,KG,actual,Retail,UGX,6750.0,1.8261
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Mug (plastic),Unit,actual,Retail,UGX,1000.0,0.2705
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Nails,KG,actual,Retail,UGX,7000.0,1.8937
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Panga,Unit,actual,Retail,UGX,7000.0,1.8937
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Pen,Unit,actual,Retail,UGX,500.0,0.1353
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Pencil,Unit,actual,Retail,UGX,200.0,0.0541
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Plate (plastic),Unit,actual,Retail,UGX,950.0,0.257
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Pole,Unit,actual,Retail,UGX,8500.0,2.2995
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Rope,Unit,actual,Retail,UGX,1000.0,0.2705
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Torch,Unit,actual,Retail,UGX,1000.0,0.2705
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Underwear,Unit,actual,Retail,UGX,2750.0,0.744
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,oil and fats,Oil (vegetable),L,actual,Retail,UGX,10000.0,2.7053
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,pulses and nuts,Beans,KG,actual,Retail,UGX,3250.0,0.8792
2023-03-15,Kasese,Busongora,Kasese,0.1698,30.07,cereals and tubers,Maize (white),KG,actual,Retail,UGX,2060.0,0.5573
2023-03-15,Kasese,Busongora,Kasese,0.1698,30.07,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3080.0,0.8332
2023-03-15,Kasese,Busongora,Kasese,0.1698,30.07,cereals and tubers,Millet,KG,actual,Retail,UGX,2760.0,0.7467
2023-03-15,Kasese,Busongora,Kasese,0.1698,30.07,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1960.0,0.5302
2023-03-15,Kasese,Busongora,Kasese,0.1698,30.07,oil and fats,Oil (vegetable),L,actual,Retail,UGX,9000.0,2.4348
2023-03-15,Kasese,Busongora,Kasese,0.1698,30.07,pulses and nuts,Beans,KG,actual,Retail,UGX,4300.0,1.1633
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,cereals and tubers,Cassava (fresh),KG,actual,Retail,UGX,882.0,0.2386
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1400.0,0.3787
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3550.0,0.9604
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1750.0,0.4734
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,"meat, fish and eggs",Fish (dry),KG,actual,Retail,UGX,23333.0,6.3123
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,milk and dairy,Milk (fresh),L,actual,Retail,UGX,1600.0,0.4329
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,miscellaneous food,Salt,KG,actual,Retail,UGX,1100.0,0.2976
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,non-food,Basin,Unit,actual,Retail,UGX,4583.0,1.2398
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,non-food,Batteries,Pair,actual,Retail,UGX,1000.0,0.2705
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,non-food,Charcoal,KG,actual,Retail,UGX,1167.0,0.3157
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,non-food,Exercise Book (48 pages),Unit,actual,Retail,UGX,700.0,0.1894
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,non-food,Firewood,KG,actual,Retail,UGX,322.0,0.0871
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,non-food,Hoe,Unit,actual,Retail,UGX,12000.0,3.2464
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,non-food,Jerrycan (20 L),Unit,actual,Retail,UGX,10000.0,2.7053
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,non-food,Jerrycan (5 L),Unit,actual,Retail,UGX,3000.0,0.8116
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,non-food,Laundry soap,KG,actual,Retail,UGX,4000.0,1.0821
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,non-food,Mug (plastic),Unit,actual,Retail,UGX,1000.0,0.2705
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,non-food,Nails,KG,actual,Retail,UGX,6417.0,1.736
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,non-food,Panga,Unit,actual,Retail,UGX,10000.0,2.7053
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,non-food,Pencil,Unit,actual,Retail,UGX,200.0,0.0541
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,non-food,Plate (plastic),Unit,actual,Retail,UGX,1000.0,0.2705
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,non-food,Pole,Unit,actual,Retail,UGX,7800.0,2.1102
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,non-food,Rope,Unit,actual,Retail,UGX,1000.0,0.2705
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,non-food,Sanitary pads,Packet,actual,Retail,UGX,3500.0,0.9469
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,non-food,Torch,Unit,actual,Retail,UGX,1000.0,0.2705
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,non-food,Underwear,Unit,actual,Retail,UGX,3000.0,0.8116
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,oil and fats,Oil (vegetable),L,actual,Retail,UGX,7750.0,2.0966
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,pulses and nuts,Beans,KG,actual,Retail,UGX,4500.0,1.2174
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,vegetables and fruits,Leafy vegetables,KG,actual,Retail,UGX,2250.0,0.6087
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,cereals and tubers,Cassava (fresh),KG,actual,Retail,UGX,3333.0,0.9017
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1500.0,0.4058
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3000.0,0.8116
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,cereals and tubers,Millet flour,KG,actual,Retail,UGX,3500.0,0.9469
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,milk and dairy,Milk (fresh),L,actual,Retail,UGX,1500.0,0.4058
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,non-food,Basin,Unit,actual,Retail,UGX,4000.0,1.0821
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,non-food,Batteries,Pair,actual,Retail,UGX,3500.0,0.9469
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,non-food,Hoe,Unit,actual,Retail,UGX,9000.0,2.4348
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,non-food,Jerrycan (20 L),Unit,actual,Retail,UGX,7000.0,1.8937
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,non-food,Jerrycan (5 L),Unit,actual,Retail,UGX,4500.0,1.2174
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,non-food,Laundry soap,KG,actual,Retail,UGX,6000.0,1.6232
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,non-food,Mug (plastic),Unit,actual,Retail,UGX,500.0,0.1353
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,non-food,Panga,Unit,actual,Retail,UGX,6000.0,1.6232
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,non-food,Pen,Unit,actual,Retail,UGX,600.0,0.1623
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,non-food,Pencil,Unit,actual,Retail,UGX,300.0,0.0812
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,non-food,Plate (plastic),Unit,actual,Retail,UGX,500.0,0.1353
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,non-food,Pole,Unit,actual,Retail,UGX,10000.0,2.7053
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,non-food,Rope,Unit,actual,Retail,UGX,2000.0,0.5411
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,non-food,Sanitary pads,Packet,actual,Retail,UGX,2500.0,0.6763
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,non-food,Serving spoon,Unit,actual,Retail,UGX,2000.0,0.5411
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,non-food,Torch,Unit,actual,Retail,UGX,1000.0,0.2705
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,non-food,Wooden mingle,Unit,actual,Retail,UGX,1000.0,0.2705
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,oil and fats,Oil (vegetable),L,actual,Retail,UGX,7000.0,1.8937
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,pulses and nuts,Beans,KG,actual,Retail,UGX,2500.0,0.6763
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,vegetables and fruits,Leafy vegetables,KG,actual,Retail,UGX,3333.0,0.9017
2023-03-15,Kotido,Jie,Kotido,3.004849911,34.11289978,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,2140.0,0.5789
2023-03-15,Kotido,Jie,Kotido,3.004849911,34.11289978,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1520.0,0.4112
2023-03-15,Kotido,Jie,Kotido,3.004849911,34.11289978,cereals and tubers,Millet,KG,actual,Retail,UGX,2080.0,0.5627
